text,labels
@nerea_rmcf93 @ojerafarlopera_ @aaron_np que guay no? pobres nosotros simples mortales que no sabemos nada de la vida,0
"buen dia! elige q cada uno de tus dias sea un milagro! que su dia este lleno de armonia, luz, amor y buenas vibras! yo elijo ser feliz!",0
@lleonardpler ¡ya ves! eso es fundamental,0
"@tu_ps4 @comunidadff pues perfecto, una buena cerveza entra siempre bien ",0
@ana_d_armas tú tan bella y con estilo como siempre! te mereces siempre lo mejor!! eres maravillosa!! besitos y feliz día!,0
las niñas usan siempre vestidos.,1
"es como si ya me hubiera ido a vivir sola,",0
que cansado me tenes albacete... que cansado!! sino vuelvo a rosario en verano........... ojo.,0
@papelitorojo @sushuneta fue genial  debemos organizar más cosas así sin necesidad de que nadie abandone el país,0
@lizpedroza hermosa estos días tengo un arañas alacranes ratas y murciélagos en mi carta jajajaja es impresionante la química del cerebro,1
@ragnomuelle yo a veces hecho de menos mi pelo largo por eso mismo entre otras cosas,0
"ya estoy en mi casa maigues, no morí. bien pinche adolorida pero ya en mi casita. pd. me quieren llevar al rancho pero yo no quiero",0
me llenas de notificaciones @sergecast jajaja #laschichisdefichis,1
tal vez estoy pagando algún tipo de karma por no hacerle caso al carnicero de por mi trabajo… siempre me dice que me veo bonita,0
me enoja que me den ganas de cagar cuando estoy bien cómodo acostado,0
"me atropellaron, y me duele mucho mi pierna estoy bien pinche salado vv",0
"hay días en las que me pongo muy triste, pero no lo demuestro aparte de que a nadie le importa pues a nadie le importa",0
"días!! el secreto de la buena salud es vivir el ahora. no eres dueño del pasado, no sueñes con el futuro. solo el presente te pertenece..",0
@diego_fdm @el_pais la noticia perfecta para #notasdelmisterio,0
@maferalatriste creo q el único,0
siempre las mejores personas son las que más sufren  #getwellsoonselenafromspain,0
@antoniopv98 @celiaogalla28 mis amigos hablando jodes .... k bonita amistad,0
ola wapa k tal stas?? spero k no seas una sorra kmo las otras xikas - machirulo qué cojones jajsakjkjsadjjsjasjajaja,1
"@r_falque bueno, a veces es lo único que tengo, y hay algunos que merecen la pena ",0
primer logro del año cumplido. me agregaron al grupo de desayunos de mi trabajo #aquiestatugordobabymylove,0
"@edo_diaz ¡hola! hemos confirmado que la señal se transmitió correctamente en la región, por favor revisa con tu cableoperador",0
@radioskylab_es ¡pero explicar a fondo las zonas habitables y que condiciones necesita un planeta para serlo!,0
"@elgolfo esta es la segunda vez que los veo y sí, muy pichicatos con los hits, ny city boy de mis favoritas y nunca se las he escuchado",0
@luixuz yo también no te dí permiso de que te fueras y me dejaras sola con el bebé,0
"odio que mi celular se ponga así odio tuitear desde la compu, no puedo poner emojis.",0
que feo se siente o más bien que mal me siento al ver que se están robando un carro y el cabrón te ve cuando lo esta haciendo,0
@abieeflores si neta todos cerraron en chinguisima,0
"es neta que bye refrescos, bye harina y bye antojitos de chucherías",0
"@fxnoname @betwin__ eso no se le debe decir ni a tu peor enemigo, que cruel , nadie es peor que el caramusgo del torete ",1
@marianagrarod @dctorre ya puedes ser feliz,0
"ya me da miedo dormir con alguien, hablo sola y que tal si digo cosas que no debo",0
"nunca vi a nadie gritar de terror ni saltar tanto en tan poco tiempo jajajajajajajajajajajajaja p no soy cruel, fue con cariño ",0
"cuando ves a alguien que te lo ha hecho pasar tan mal, pero no sientes nada. eso es lo mejor que te puede pasar ",0
"@yoohookane @stellone_cthun eres un sinvergüenza,hay ke dormir mas,yo he dormio 6 horas (porke no tengo legion hasta hoy) ",0
"ya no me burlare cuando les pasó algo a mis amigos, por qué luego me sucede algo parecido y ya no me es gracioso",0
cuando le he dicho a la bollo que estoy morena se ha reído en mi cara,0
paseito... laika cumple en pocos días 5 años... 5 la condenada !!!!! #ilovedogs #thepack…,0
siii te traje un tecuerdo @la_joyita2 pero me extraviaron mi mochila debajo del autobús y pues ahi se perdió es neta. hasta mi cel fue.,0
@imrdramas ni un cuerno retorcido como me decían antes,0
amo las mujeres que manejan estándar,1
"@auronplay que casualidad que la primera llamada que le hacen al arruinado la coge,pero las otras no.no será que es el mismo. un abrazo ",0
@adriansoler espero y deseo que el interior te cause lo mismo,1
"buenos días! si permites que tu corazón sea tu brújula, tu mente sea tu mapa y tu alma sea tu guía, entonces nunca te perderás... besitos",0
"@defconplay de hecho lo confirmo, los caminos y las casitas son las mismas ",0
"@anayainfantil @ayuntamientoibi @bibliotecaibi sí, perfecto, pero mi duda es si hay límites de edad para presentarse al concurso. gracias ",0
"@ximovr @gsus_77 @mediavida5 lo bueno y lo malo, ojo. que a nosotros fijo que nos quitan alguno. ",0
"buenos días!!! no te enojes. recuerda que la gente no te hace cosas, la gente hace cosas y tú decides si te afectan o no... besitos",0
@josebrit sigo sin acostumbrarme a su nueva boca/dientes,1
ser mamá es lo más lindo de ser mujer.,1
"@blasauryn si es que no puedo olvidar cuando te viii, imposible. que resumiendo, no te puedo olvidar  y no lo haré jamás chiqui",0
"eres bien divertida y me das mucha risa, siempre andas de buenas y eso me agrada, eres muy buena persona, ya no tengas tantos crushes",0
@mrswxllace tres tristes trokistas pican piedra en un gulag,0
"la peor noche, no se como pude dormir así de enferma",0
gallina vieja hace buen caldo,1
"@faranduleroyo pues espero que no lo digas por mi niña o no voto mas  memeo, bueno cada uno tendra su opinion +",0
"@extranjerodm exacto, la foto la tomé en la rueda de prensa, pues yo fui al que fey subio y difundo mis fotos como esto es lo que hago",0
"dios me ha sorprendido en esta semana,una caja de cafe,cosas de la tesis,vienen cosas mejores ya sige lo de mi maestría,y una ella,jajaja",1
"en serio, tenéis que verosla ya ",0
oye @luciaskaa te pones a hablar con @josecs02 como en los viejos tiempos y no avisas  @juanalfonso251 @crisdazgar,0
"@lakarcel @pimpsokzio ya me lo llevé la semana pasada, pensaba que seríais los primeros en darme, jo ",0
#feliz septiembre..es bonito retarse..es increible lo mucho que puedes aprender.. medirse con el obstáculo..eres la joyita de la corona,1
estoy en una montaña rusa emocional en la que pilotan mis ovarios. de putis,0
"@teogarciaegea @paconadal de nuevo, encantado. y a mi tampoco me gustan esos titulares tendenciosos. pero tampoco los opuestos  saludos.",0
"estoy tan sad pero tan sad de los conciertos anunciados a los cuales no iré y la pinche ruby con su guitarra, me deberían patrocinar a mi",0
"@omegaesp estaría a un paseo en tren de madrid, y tendría findes largos cada dos semanas... ",0
"¡buenos días! aquí andamos, con el síndrome post-uncharted 4 necesito jugar los 5 de golpe... peeeero no hay tiempo ",0
"@shawnupdatessa esta no es, le tienes que dar a us store, solo se vende en us y canadá  por ahora claro.",0
@jhosselinolan jajaja mismo edificio pero diferentes pasillos,0
ya cayó la segunda parte del pavo cachetón,0
mamá quiero ir a pp hoy ya no seas así,1
"@papelitorojo @pedrojcases no me lo como, solo muerdo y estiro  y si llevo las cutículas bien, no lo hago, ahora están top ",0
"@aaron_np @ojerafarlopera_ @nerea_rmcf93 somos antifas y bebemos agua de pantanos que hizo franco.... que pena mira, me meo",1
@laura_jovi pues floki será el siguiente  muchas gracias por haberme ayudado,0
me salió el mono en la rosca... creo será la única sorpresa de mi año,0
buen día. no funciona el semáforo de avenida cultura @hermosillogob saludos,0
[ah cada rato entro a los md's y checo los que le mande a brandon haber si tan siquiera me aplica el visto pero nel pastel],0
"@francishd3 en octubre haré cositas, un fuerte abrazo ",0
"buenos días!!! lo que has hecho con amor regresa a ti. la recompensa viene de arriba y llena tu corazón, no tu ego... besitos",0
me sorprende la homofobia y sus manifestaciones inesperadas... lo digo por mi,0
buenos días pues vamos a empezar a darle a esto!!! ahora va la mía y q venga todo con mucha candela!,0
"@irongeen ñammm. ya se me antojó una deliciosa cema, vamos por una",0
"hoy entre a sephora y los productos de benefit están bien caros, casi salgo llorando de ahí.",0
@superpaperender lo habrías hecho con o sin mí,0
"que bueno que no soy mamá, sería la peor de todas, les daría puro jugo verde y macaroon and cheese feo",1
@javivicgt poco pero intenso  estoy por pirarme un día a sevilla con el mario,0
¿cuándo tendrás una noviecita?,1
las chicas deben verse siempre bonitas.,1
"otsss uno se siente igual, lo peor es que realmente tuvo la culpa este pobre hombre",1
"@maciosare75 hi! muchisimo gusto, felices fiestas no les interesaría salir con una pareja de 26 y 28 años? somos de xalapa pero viajamos.",1
"despidiendo a pau en el aeropuerto. ya se va a monterrey, nuevo león.",0
¿por qué las mujeres no necesitan tener coche propio? porque de la cocina al salón no hay tanta distancia,1
"@charliereckless llévame a tu casa, la otra vez blastoise y hoy dragonite ",0
"gente d madrid fav aqi y os hablo, qiero conocer a gente nueva ",0
"es worth para coger el bonus, pero es mucho más divertido luchar ",0
yo con un mensaje de buenos días y un corazón soy feliz,0
plan perfecto para terminar el fin de semana. @athleticclub - @fcbarcelona_es. después @villarrealcf - @sevillafc,0
ya tengo mi principal propósito de este año,0
@manowl @lugaricano pero es absurdo! y más si argumentamos que muchos españoles se ven obligados a salir de españa...,0
@lentejitas @manuj_hidalgo @lupesb77 convenciendo a mi hija mayor para verlo,0
@karycruz24 @rashel09 @rosiles_meza @crisstyrc @analu31090 gracias mi querida kary,0
fue mejor que algunas personas se fueran para conocer a otras,0
aún me parece mentira imaginándote que vuelves a pasarte por qué,0
"#mipropositoes seguir siendo la mejor madre y la mejor periodista, cumplirles sus sueños a todos mis seguidores y ser mejor persona",0
"@frayjosepho @hienosdeorgullo @capt_e_navarre más bien imposible. a no ser q se convierta al islam, claro ",1
histerica x todo lo que no he actualizado en redes.quiero tiempo ó 1 comunity manager gratis xq yo como juanga y el pais no tengo dinero,0
"@_tontonina porque somos de móstoles, salir de nuestro ambiente es difícil ",0
¿porqué las personas no captan la mega no indirecta de enviar flores? mi escritorio se sigue viendo sin vida jajaja,0
"las partidas en la beta de battlefield 1 con amigos son lo mejor del mundo, las risas que me echo no son normales ",0
"@mrplayforlive para ser un filler tiene bastante chicha... xdd, si es muy bueno entra al olimpo con el duel, los 2 mejores filler ",0
@ana_sofmt oye perame que si buzzfeed es pendejo entonces el amor de mi vida no es el amor de mi vida y eso sería triste,0
@marianaequi ¡vientos! va sanando bien chido. ¡cuídate mucho esa manita!,0
esos taquitos al pastor me están destrozando el estomago peor que tus engaños,0
"la edad me trae fugas... de sentimientos, buen juicio, buen gusto, sentido común, prudencia y cortesía. la incontinencia aún no me llega",0
lo malo de estar enferma es que la comida no me sabe a nada,0
@cangasdeonis_ @lavuelta muchas gracias! un placer conocer un pueblo tan precioso,0
"@eddgz neel, eso no me gusta, mejor tú y el día que sea, por la tarde, y busco adaptarme",0
@andreaamena es que si te pasas de guapa andy,0
a ver que asi a lo tonto me quedan solo 2 dias en galicia.,0
@genariuxr buenos y bonitos dias amiwoooooooooo,0
@montse_garcia  habrá que acompañar la temporada seguramente exitosa de james con un recordatorio frecuente a tu descomunal trabajo,0
@apoyocr7 muy chulas esas gafas paula  y lo de guapa es talento innato tuyo :,1
no puedo creer que hace unos años era muy feliz,0
"acabo de jugar en manual a pes 2017 y dios, como cambia el juego, jugando en leyenda, en 0 de velocidad, impresionante #pes2017 ",0
#trendingestreno mi artista favorito es @leonbenaventetw para ver en el @dcodefest  @los40trending,0
"os ha dado por un tweet mio del 16 de agosto a la hora de dormir cabrones, tendré que silenciar el movil ",0
"no existen palabras para esta triste noticia. d.e.p jose ruben molina, te extrañare mucho campeón, tenlo por seguro.",0
pero cada vez lo tengo más claro,0
@mendescodes @heroinseb enserio cuando habéis dicho que los froot loops están malos me ha dolido...,0
viendo bichos y pensar que es todo lo que pasa en el país a pequeña escala,0
como te tardas en contestar,1
"@formalito_soy @janijoplin se nos pone sentimental  pañuelos, por favor!",0
estoy muy triste porque antes me llenaba con 2 pedazos de pizza y ahora con uno,0
@mariobautista_ daría todo por un disco tuyo autografiado,0
"gracias por todas las atenciones, el talento, y por soportarme este año! @marianaheag que siga el éxito y la mejor de las vibras!!",0
